,negative_score,neutral_score,positive_score,Close
2021-12-14,0.038220720838580746,0.0004351639399828855,0.9613441526889801,4634.08984375
2021-12-15,0.0002108817789121531,0.0001861927958088927,0.9996029138565063,4709.85009765625
2021-12-16,0.00035045979893766344,0.0015341369435191154,0.9981154203414917,4668.669921875
2021-12-17,0.000256541243288666,0.00015557045117020607,0.9995879530906677,4620.64013671875
2021-12-20,0.8613942861557007,0.0005296652088873088,0.138076052069664,4568.02001953125
2021-12-21,0.0002649763773661107,6.723513797624037e-05,0.999667763710022,4649.22998046875
2021-12-23,0.0003623887605499476,0.0008233303888118826,0.9988142848014832,4725.7900390625
2022-01-03,0.8574826717376709,0.13687364757061005,0.00564367463812232,4796.56005859375
2022-01-04,0.0360177680850029,0.0006727583822794259,0.9633094966411591,4793.5400390625
2022-01-05,0.9977104663848877,0.0006729984500755867,0.0016165478543067973,4700.580078125
2022-01-06,0.0012519549345597625,0.0016342054586857557,0.997113823890686,4696.0498046875
2022-01-11,0.3318625440685234,0.011952183939380726,0.6561852532128493,4713.06982421875
2022-01-12,0.49935497717524413,0.5000484365737066,0.000596600875724107,4726.35009765625
2022-01-13,0.0054210328962653875,0.0001426718881702982,0.9944362640380859,4659.02978515625
2022-01-14,0.9980953335762024,0.00031043955823406577,0.0015942832687869668,4662.85009765625
2022-01-18,0.005331776061211713,0.15394318389007822,0.8407250344753265,4577.10986328125
2022-01-19,0.0002380120276939124,0.00010722202569013461,0.9996547698974609,4532.759765625
2022-01-20,0.0003390225125864769,0.0009023837119457312,0.9987585743268331,4482.72998046875
2022-01-21,0.3973660250582422,0.0006661935476586223,0.6019677560349616,4397.93994140625
2022-01-24,0.31797371079058695,0.3342135951873691,0.34781266648254433,4410.1298828125
2022-01-25,0.9961860775947571,0.003282947698608041,0.0005309190601110458,4356.4501953125
2022-01-26,0.19960219526547007,0.0001772582545527257,0.8002205590407053,4349.93017578125
2022-01-27,0.03331087719319233,0.00012303355955130732,0.9665660659472147,4326.509765625
2022-01-28,0.14382940620998852,0.28485101779473815,0.5713195941914039,4431.85009765625
2022-02-01,0.002937177661806345,0.0002440223761368543,0.9968187808990479,4546.5400390625
2022-02-03,0.24308687156735687,0.0003573667254386237,0.7565557584166527,4477.43994140625
2022-02-04,0.4995723494212143,0.00037904649070696905,0.5000485649798065,4500.52978515625
2022-02-07,0.000781355585786514,0.44536918670200976,0.5538495033979416,4483.8701171875
2022-02-09,0.0002119286364177242,8.379993232665583e-05,0.9997043013572693,4587.18017578125
2022-02-10,0.9978908896446228,0.0003890565421897918,0.0017201033188030124,4504.080078125
2022-02-11,0.9414195418357849,0.0038168795872479677,0.0547635443508625,4418.64013671875
2022-02-14,0.9094609022140503,0.0007880667108111084,0.08975103497505188,4401.669921875
2022-02-15,0.9978488683700562,0.00031414144905284047,0.0018369646277278662,4471.06982421875
2022-02-17,0.504268107470125,0.0003007952473126352,0.49543108683428727,4380.259765625
2022-02-18,0.4983234837127384,0.5000614954478806,0.0016149845396284945,4348.8701171875
2022-02-22,0.0003504204214550555,0.00011129830818390474,0.9995383024215698,4304.759765625
2022-02-23,0.017434499488445,0.4820920425627264,0.5004734775866382,4225.5
2022-02-24,0.0006079116719774902,5.4706029914086685e-05,0.999337375164032,4288.7001953125
2022-03-01,0.2507697620567342,0.0002700454460864421,0.7489601792185567,4306.259765625
2022-03-03,0.49381371088384185,0.4879618148552254,0.018224452156573534,4363.490234375
2022-03-04,0.3329393017581121,0.0013357035034763005,0.6657249835746674,4328.8701171875
2022-03-07,0.0021218428446445614,0.0001366728320135735,0.9977415204048157,4201.08984375
2022-03-08,0.012869875878095627,0.0019533110316842794,0.9851768016815186,4170.7001953125
2022-03-09,0.9808239936828613,0.015563604421913624,0.0036124258767813444,4277.8798828125
2022-03-14,0.029010643833316863,0.019840883527649567,0.9511484503746033,4173.10986328125
2022-03-15,0.3808950765038996,0.00523768103691206,0.6138672236508379,4262.4501953125
2022-03-16,8.191935194190592e-05,0.9990271329879761,0.0008909560274332762,4357.85986328125
2022-03-17,0.000293454456065471,0.0001588804237447524,0.9995476603507996,4411.669921875
2022-03-18,0.00033046643511625007,0.00036519980494631454,0.9993043541908264,4463.1201171875
2022-03-22,0.001152324432041496,0.009745872303028591,0.989101767539978,4511.60986328125
2022-03-23,0.2578372218995355,0.0007131464662961662,0.7414496048731962,4456.240234375
2022-03-24,0.2492656384492875,0.0007714804632996675,0.7499628695077263,4520.16015625
2022-03-25,9.928354120347649e-05,0.9998078942298889,9.289807348977774e-05,4543.06005859375
2022-03-29,0.000279864325420931,0.5034059113822877,0.4963142182677984,4631.60009765625
2022-03-31,0.4989323019835865,0.0002643935258674901,0.5008033475605771,4530.41015625
2022-04-01,0.0015082726604305208,0.0001456323625461664,0.9983460903167725,4545.85986328125
2022-04-04,0.9986709356307983,0.0007306484039872885,0.000598463520873338,4582.64013671875
2022-04-05,0.6638995126171116,0.0023694977377696582,0.3337309878940384,4525.1201171875
2022-04-06,0.6265923964674585,0.0024109584919642657,0.3709966307505965,4481.14990234375
2022-04-07,0.30962479950297467,0.006624102868954651,0.6837511422733465,4500.2099609375
2022-04-08,0.39728855472058056,0.000318128960498143,0.6023933236021548,4488.27978515625
2022-04-11,0.0005135731189511716,0.005761490669101477,0.9937250018119812,4412.52978515625
2022-04-12,0.9712157249450684,0.0003527460212353617,0.028431499376893044,4397.4501953125
2022-04-13,0.002310019452124834,6.88910367898643e-05,0.9976211190223694,4446.58984375
2022-04-14,0.004476704038097523,0.3311282707581995,0.6643950790166855,4392.58984375
2022-04-18,0.0005899503012187779,0.00021727329294662923,0.9991927742958069,4391.68994140625
2022-04-19,0.00023534250794909894,0.0001323575124843046,0.999632328748703,4462.2099609375
2022-04-20,0.0002370565925957635,0.00013363713514991105,0.9996292591094971,4459.4501953125
2022-04-21,0.00032025182736106217,0.00013636701623909175,0.9995433688163757,4393.66015625
2022-04-22,0.9946108758449554,0.0014559667033609003,0.003933139611035585,4271.77978515625
2022-04-25,0.7484346656092384,0.000927629487705417,0.25063769283588044,4296.1201171875
2022-04-26,0.15069732069969177,0.00036838080268353224,0.8489343523979187,4175.2001953125
2022-04-27,0.4988673643601942,0.0009363302997371648,0.5001963678805623,4183.9599609375
2022-04-28,0.00025634458870626986,6.622932414757088e-05,0.9996774196624756,4287.5
2022-04-29,0.3330331893569867,0.0002316094032721594,0.6667351697687991,4131.93017578125
2022-05-02,0.9977039694786072,0.000706301536411047,0.001589702325873077,4155.3798828125
2022-05-03,0.20499411539640278,0.04072054310381645,0.7542853485792875,4175.47998046875
2022-05-04,0.33331981984277564,0.0004268046808041011,0.6662533731432632,4300.169921875
2022-05-05,0.7239874098449945,0.013581103819888085,0.2624314732820494,4146.8701171875
2022-05-10,0.9988652467727661,0.00045726558892056346,0.000677590083796531,4001.050048828125
2022-05-11,6.415274401661009e-05,0.9998395442962646,9.63419588515535e-05,3935.179931640625
2022-05-13,0.4976073209254537,0.0012316526954236906,0.5011610364308581,4023.889892578125
2022-05-16,0.0009717314969748259,0.00011212161189178005,0.9989161491394043,4008.010009765625
2022-05-17,0.06942064272880089,0.4922093828790821,0.4383699307218194,4088.85009765625
2022-05-18,0.24916026358914678,0.0008945365516410675,0.7499451934127137,3923.679931640625
2022-05-23,0.9835733771324158,0.00029400974744930863,0.016132570803165436,3973.75
2022-05-24,0.500443002776592,0.0005176660779397935,0.49903933015593793,3941.47998046875
2022-05-26,0.8889266848564148,0.11013807356357574,0.0009352434426546097,4057.840087890625
2022-06-01,0.00022305046149995178,0.00010015469888458028,0.9996768236160278,4101.22998046875
2022-06-02,8.667629299452528e-05,0.9996076226234436,0.00030581949977204204,4176.81982421875
2022-06-06,0.14791459932894213,0.8494634032249451,0.0026220452855341136,4121.43017578125
2022-06-08,0.998570442199707,0.0005873764748685062,0.0008421947713941336,4115.77001953125
2022-06-09,0.3328829654686463,0.000346965925321759,0.6667700815014541,4017.820068359375
2022-06-10,0.00023546865850221366,0.0001070875150617212,0.999657392501831,3900.860107421875
2022-06-13,0.7907480001449585,0.0013011661358177662,0.2079508900642395,3749.6298828125
2022-06-14,0.000244153052335605,0.0001415573206031695,0.9996142387390137,3735.47998046875
2022-06-15,0.05717078217276139,0.005807522684335709,0.9370217025279999,3789.989990234375
2022-06-16,0.00021090828522574157,0.00015778580564074218,0.9996312856674194,3666.77001953125
2022-06-17,0.33294349688609753,0.002137349763264259,0.6649191677764369,3674.840087890625
2022-06-21,0.993881344795227,0.004376924596726894,0.0017417967319488525,3764.7900390625
2022-06-23,0.0004389446694403887,5.9717676776926965e-05,0.9995013475418091,3795.72998046875
2022-06-24,0.0002932254719780758,7.956240006024018e-05,0.9996272623538971,3911.739990234375
2022-06-27,0.673786461353302,0.0019963975064456463,0.3242170810699463,3900.110107421875
2022-06-28,0.9895889759063721,0.0008905399590730667,0.009520554915070534,3821.550048828125
2022-06-29,0.49944662677262386,0.2503383669281902,0.2502149992478735,3818.830078125
2022-07-05,0.49990516010439023,0.499503720071516,0.000591130432439968,3831.389892578125
2022-07-07,0.9956005811691284,0.0025259393732994795,0.001873386325314641,3902.6201171875
2022-07-11,0.49946057291526813,0.00045515605961554684,0.500084208935732,3854.429931640625
2022-07-12,0.0058035563852172345,0.15051274215147714,0.8436836898326874,3818.800048828125
2022-07-13,0.44403176710329717,0.040798840143907,0.515169362159213,3801.780029296875
2022-07-14,0.003978057764470577,0.00035529406159184873,0.9956666231155396,3790.3798828125
2022-07-15,0.08204134553670883,0.03654357045888901,0.881415069103241,3863.159912109375
2022-07-19,0.6652333859334855,0.0005228082300163805,0.33424378275716055,3936.68994140625
2022-07-20,0.9820290406545004,0.00028992461739107966,0.017681096641657252,3959.89990234375
2022-07-21,0.4984646160446573,0.0001680961504462175,0.5013673290377483,3998.949951171875
2022-07-22,0.4972695607066271,0.0001564712729305029,0.5025740107521415,3961.6298828125
2022-07-25,0.5537953861057758,0.44212567032082006,0.004078935919096693,3966.840087890625
2022-07-26,0.9986463785171509,0.0006576234882231802,0.0006959478196222335,3921.050048828125
2022-07-27,0.000310282179270871,6.322210538201034e-05,0.9996264576911926,4023.610107421875
2022-07-28,0.997043788433075,0.0008099104161374271,0.0021462934091687202,4072.429931640625
2022-07-29,0.32750671363707323,0.0001676741618818293,0.6723255589604378,4130.2900390625
2022-08-02,0.5414818748831749,0.45663622791471425,0.0018818884273059666,4091.18994140625
2022-08-03,0.9902334213256836,0.00026172681828029454,0.009504871442914009,4155.169921875
2022-08-04,0.9026033878326416,0.09547162055969238,0.0019250974291935563,4151.93994140625
2022-08-08,0.00018993153935298324,0.9994485974311829,0.0003614242887124419,4140.06005859375
2022-08-09,0.5971313399262727,0.18898241731076268,0.2138862165156752,4122.47021484375
2022-08-11,0.9985987544059753,0.0006272218888625503,0.00077395373955369,4207.27001953125
2022-08-15,0.00017168468912132084,0.00014934457431081682,0.9996789693832397,4297.14013671875
2022-08-16,0.00016939830675255507,0.00017737949383445084,0.9996532201766968,4305.2001953125
2022-08-17,0.02939001703634858,0.00012470313959056512,0.9704852998256683,4274.0400390625
2022-08-18,0.00020067011064384133,0.00011015788913937286,0.9996892213821411,4283.740234375
2022-08-19,0.49952900419884827,0.0003948641096940264,0.5000761481642257,4228.47998046875
2022-08-22,0.0003048377693630755,0.0006941946339793503,0.9990009665489197,4137.990234375
2022-08-25,0.32141374704951886,0.00017847205405511582,0.6784077659249306,4199.1201171875
2022-08-26,0.4997713112970814,0.0237596167717129,0.47646901954431087,4057.659912109375
2022-08-29,0.9971984624862671,0.00039954023668542504,0.0024019740521907806,4030.610107421875
2022-09-02,0.00021277718769852072,0.001546168583445251,0.9982410669326782,3924.260009765625
2022-09-06,0.9984562397003174,0.0009316712967120111,0.0006120824837125838,3908.18994140625
2022-09-08,0.43582884126954013,0.4999389459262602,0.06423220640863292,4006.179931640625
2022-09-09,0.49115437487489544,0.48065147642046213,0.028194138663820922,4067.360107421875
2022-09-12,0.0001433629950042814,0.998555600643158,0.0013010906986892223,4110.41015625
2022-09-13,0.49669707955399645,0.5011191895464435,0.00218370629590936,3932.68994140625
2022-09-14,0.00022869950771564618,0.004031276210298529,0.9957400262355804,3946.010009765625
2022-09-15,0.0008550820493837819,7.164574708440341e-05,0.9990732669830322,3901.35009765625
2022-09-16,0.12930363721776908,0.0011508045160250429,0.869545578956604,3873.330078125
2022-09-19,0.49889241669734474,0.5005898450617678,0.0005177399143576622,3899.889892578125
2022-09-20,0.323858883651805,0.10796723109524464,0.5681738930288702,3855.929931640625
2022-09-21,0.0002498765194710965,0.3339929294064253,0.6657571813557297,3789.929931640625
2022-09-22,0.000360301484761294,0.008013531827600673,0.9916262030601501,3757.989990234375
2022-09-23,0.49937829679402057,0.0005724858710891567,0.5000492284307256,3693.22998046875
2022-09-28,0.0002882976841647178,6.74170587444678e-05,0.9996442794799805,3719.0400390625
2022-09-29,0.5164908755614306,0.2326910664942261,0.250818045984488,3640.469970703125
2022-09-30,0.998753547668457,0.0007748118950985372,0.00047157553490251303,3585.6201171875
2022-10-04,0.00041229558216097456,0.048886908526280116,0.9507007797559103,3790.929931640625
2022-10-05,0.2574329311028123,0.2496060993289575,0.49296096901525743,3783.280029296875
2022-10-06,0.00040218594585894607,0.9086209237575531,0.09097691377610317,3744.52001953125
2022-10-10,0.0008661649553687312,0.14097086866786412,0.8581629693508148,3612.389892578125
2022-10-12,0.07906246556958649,0.29581497193285033,0.6251225471496582,3577.030029296875
2022-10-13,0.0002525718737160787,0.0010117281053680927,0.9987357258796692,3669.909912109375
2022-10-14,0.002051664787965516,0.31907646949305973,0.6788718687991301,3583.070068359375
2022-10-17,0.280090224230662,0.043197005992018,0.6767127731194099,3677.949951171875
2022-10-18,0.1411906164512402,0.6058179362989904,0.2529914553670096,3719.97998046875
2022-10-19,0.3328440412854737,0.3334085558296162,0.33374738401471404,3695.159912109375
2022-10-20,0.0007617063238285482,5.7933215430239215e-05,0.9991803765296936,3665.780029296875
2022-10-21,0.3323721492779441,0.3334931036661146,0.33413472850224935,3752.75
2022-10-25,0.0011247669244767167,0.15209229259865728,0.8467829289535681,3859.110107421875
2022-10-26,0.9231617748737335,0.06605663558002561,0.010781573946587741,3830.60009765625
2022-10-27,0.09622504562139511,0.7813488245010376,0.1224261149764061,3807.300048828125
2022-10-28,0.0012073399440851063,0.39334763755905444,0.6054450100520625,3901.06005859375
2022-10-31,0.6651513850471625,0.00039557387935929,0.33445308171212673,3871.97998046875
2022-11-01,0.00043187888149986975,0.4995878208283102,0.4999802915554028,3856.10009765625
2022-11-02,0.2192843019409338,0.3796193493544706,0.4010963328881189,3759.68994140625
2022-11-03,0.5474258065223694,0.0005134985549375415,0.45206066966056824,3719.889892578125
2022-11-04,0.00022697563690599054,0.00016590538143645972,0.9996071457862854,3770.550048828125
2022-11-07,0.49963122565532103,0.0006834164050815161,0.49968534588697366,3806.800048828125
2022-11-08,0.0003408118209335953,0.0001918620546348393,0.9994673728942871,3828.110107421875
2022-11-09,0.9950581789016724,0.0003561739285942167,0.00458562932908535,3748.570068359375
2022-11-10,0.33304208191596746,0.003181828336285738,0.663776082219556,3956.3701171875
2022-11-11,0.000374314040527679,8.976869139587507e-05,0.9995359480381012,3992.929931640625
2022-11-14,0.33292283437064424,0.3333384422076051,0.3337387253413908,3957.25
2022-11-15,0.33319446436750394,0.0002412117585966674,0.6665643566132834,3991.72998046875
2022-11-16,0.24977676841990615,0.25007813370757503,0.5001450609843232,3958.7900390625
2022-11-17,0.33297945957262226,0.33352200185375597,0.3334985999633015,3946.56005859375
2022-11-21,0.6641294724540785,0.0011671667646927137,0.33470338381205994,3949.93994140625
2022-11-22,0.0002243731141788885,0.3333402528199561,0.6664353619441196,4003.580078125
2022-11-23,0.6014516949653625,0.0014789317938266322,0.3970693620212842,4027.260009765625
2022-11-25,0.0002546898613218218,0.0001400976616423577,0.9996052384376526,4026.1201171875
2022-11-28,0.4712693740875693,0.0006635971749346936,0.5280670204665512,3963.93994140625
2022-11-29,0.9934251308441162,0.0002684238424990326,0.0063063944689929485,3957.6298828125
2022-11-30,0.0004689413763117045,0.00010922659566858783,0.9994218349456787,4080.110107421875
2022-12-01,0.9732958078384399,0.0028851237148046494,0.02381904236972332,4076.570068359375
2022-12-02,0.33242239432244486,0.3345113697481186,0.333066301420331,4071.699951171875
2022-12-05,0.33168216986814514,0.0015605585843635101,0.6667572795413435,3998.840087890625
2022-12-06,0.33283197510172613,0.33108390668955207,0.33608409071651596,3941.260009765625
2022-12-07,0.0003695159684866667,0.0001606420410098508,0.9994698166847229,3933.919921875
2022-12-08,0.0005191101226955652,0.00011819753126474097,0.9993626475334167,3963.510009765625
2022-12-12,0.7484974265098572,0.0006537752342410386,0.25084877014160156,3990.56005859375
2022-12-13,0.5600128769874573,0.4151197075843811,0.024867432191967964,4019.64990234375
2022-12-15,0.4705235294532031,0.26496520114596933,0.26451131142675877,3895.75
2022-12-16,0.24943026225810172,0.04602978119328327,0.7045399495400488,3852.360107421875
2022-12-21,0.0006870136130601168,0.0001070824364433065,0.9992058873176575,3878.43994140625
2022-12-23,0.498404667203431,0.00036836254730587825,0.5012269469443709,3844.820068359375
2022-12-27,0.99826979637146,0.0005781309446319938,0.0011520588304847479,3829.25
2022-12-29,0.9980849027633667,0.0010849513346329331,0.0008301191264763474,3849.280029296875
2022-12-30,0.015248961455654353,0.00031478529126616195,0.9844362437725067,3839.5
2023-01-03,0.0010462970240041614,6.759987445548177e-05,0.9988861680030823,3824.139892578125
2023-01-04,0.0016345088079106063,0.4984064537129598,0.49995906586991623,3852.969970703125
2023-01-05,0.5008149070199579,0.00027254758606432006,0.4989125401189085,3808.10009765625
2023-01-06,0.9985882639884949,0.0004893302102573216,0.0009223012602888048,3895.080078125
2023-01-09,0.00025180010561598465,0.00010618894763562518,0.9996420045693716,3892.090087890625
2023-01-10,0.820993185043335,0.17781469225883484,0.0011921473778784275,3919.25
2023-01-11,0.4988044313795399,0.0002731564891291782,0.5009224425302818,3969.610107421875
2023-01-12,0.4753744508489035,0.24114712234586477,0.28347842302173376,3983.169921875
2023-01-13,0.10759080806747079,0.00011876630196638871,0.8922904431819916,3999.090087890625
2023-01-17,0.00017665534687694162,0.0001143008703365922,0.9997090697288513,3990.969970703125
2023-01-18,0.9965001344680786,0.0003252754104323685,0.003174546640366316,3928.860107421875
2023-01-19,0.3233350231942798,0.33457291591669974,0.3420921004532526,3898.85009765625
2023-01-20,0.0008424443076364696,0.2644454538822174,0.7347120642662048,3972.610107421875
2023-01-24,0.49753332247928483,0.00023886490089353174,0.5022278123651631,4016.949951171875
2023-01-25,0.9985525012016296,0.00045388072612695396,0.0009935847483575344,4016.219970703125
2023-01-26,0.0012682060478255153,7.632124470546842e-05,0.9986554384231567,4060.429931640625
2023-01-27,0.04093693036944993,0.374345848193722,0.5847172238876132,4070.56005859375
2023-01-30,0.0003273918409831822,0.995172917842865,0.004499708767980337,4017.77001953125
2023-01-31,0.01405598784913309,0.24807063890875725,0.7378733563236892,4076.60009765625
2023-02-01,0.4989750091044698,0.0003382475842954591,0.5006867232150398,4119.2099609375
2023-02-02,0.000430678715929389,0.00021555836428888142,0.9993537068367004,4179.759765625
2023-02-06,0.9983505010604858,0.00082502888108138,0.0008244349155575037,4111.080078125
2023-02-08,0.00043947350059170276,0.0004302768866182305,0.9991302788257599,4117.85986328125
2023-02-09,0.0002806006814353168,0.00012597828754223883,0.9995934367179871,4081.5
2023-02-10,0.9958828687667847,0.0024776484351605177,0.001639465888729319,4090.4599609375
2023-02-13,0.6502286680818846,0.004089661262696609,0.3456816856438915,4137.2900390625
2023-02-14,0.00027190521359443665,0.9994072914123535,0.000320866412948817,4136.1298828125
2023-02-15,0.0014470114644306402,7.951390337742244e-05,0.9984734853108724,4147.60009765625
2023-02-16,0.0023231031373143196,5.369065183913335e-05,0.9976232647895813,4090.409912109375
2023-02-17,0.002212565392255783,9.332906120107509e-05,0.9976941049098969,4079.090087890625
2023-02-22,0.2092678988328771,0.250063374545789,0.5406687403446995,3991.050048828125
2023-02-23,0.0005350470455596223,0.20520225414111337,0.7942626848816872,4012.320068359375
2023-02-24,0.000549384145415388,0.0006014939717715606,0.998849093914032,3970.0400390625
2023-02-27,0.00022697655367664993,9.02235769899562e-05,0.9996827840805054,3982.239990234375
2023-02-28,0.49867824996545096,0.5000301433392451,0.001291602533456171,3970.14990234375
2023-03-01,0.9987599849700928,0.0006046377238817513,0.0006354849319905043,3951.389892578125
2023-03-02,0.00024426068557659164,9.520741878077388e-05,0.9996605515480042,3981.35009765625
2023-03-03,0.4999028517631814,0.00044437023461796343,0.49965280457399786,4045.639892578125
2023-03-06,0.000817083302536048,0.4992095928027993,0.49997335179068614,4048.419921875
2023-03-07,0.001526223379187286,9.834304364630952e-05,0.998375415802002,3986.3701171875
2023-03-08,0.0004792799009010196,8.470832835882902e-05,0.9994359612464905,3992.010009765625
2023-03-09,0.49460303217347246,0.0051149517712474335,0.5002819616929628,3918.320068359375
2023-03-10,0.4986985568248201,0.010576014959951863,0.49072540004272014,3861.590087890625
2023-03-13,0.40808234866926796,0.000771023376728408,0.5911466162651777,3855.760009765625
2023-03-14,0.09342789844959043,0.0008750521446927451,0.9056970477104187,3919.2900390625
2023-03-15,0.0003891852393280715,0.0010085399699164554,0.9986022710800171,3891.929931640625
2023-03-16,0.2524793071715976,0.0001935375385073712,0.7473271861672401,3960.280029296875
2023-03-17,0.0005388926947489381,8.733000868232921e-05,0.9993738532066345,3916.639892578125
2023-03-20,0.49936639827501494,0.0004806863835256081,0.5001529666478746,3951.570068359375
2023-03-23,0.33267192600275547,0.0003494924264183889,0.6669785571284592,3948.719970703125
2023-03-27,0.0009392748955481997,0.00012665749333488444,0.9989340504010519,3977.530029296875
2023-03-28,0.0016342619152662035,0.33341429867141414,0.6649514221110925,3971.27001953125
2023-03-29,0.0006088637746870518,5.561947909882292e-05,0.9993354678153992,4027.81005859375
2023-03-30,0.05402344118920155,0.03393812289868947,0.9120384057362875,4050.830078125
2023-03-31,0.4993686243251432,0.0003023054887307808,0.5003290275926702,4109.31005859375
2023-04-03,0.004414900817209855,0.00015830831762286834,0.9954267740249634,4124.509765625
2023-04-04,0.00018970832752529532,0.9790545701980591,0.02075575850903988,4100.60009765625
2023-04-05,0.00024603502242825925,0.0002411244495306164,0.999512791633606,4090.3798828125
2023-04-06,0.664981454242176,0.0004235817080674072,0.3345949703361839,4105.02001953125
2023-04-10,0.012454978161258623,0.0007568668188469019,0.9867881834506989,4109.10986328125
2023-04-11,0.8307654857635498,0.0007636327645741403,0.16847087442874908,4108.93994140625
2023-04-12,0.0002829805016517639,0.00011836973135359585,0.9995986819267273,4091.949951171875
2023-04-13,0.0004103211031178944,0.3331451890844619,0.6664445070006574,4146.22021484375
2023-04-14,0.3340688749837379,0.00021325647927975902,0.6657179180377474,4137.64013671875
2023-04-17,0.516050923615694,0.48253464594017714,0.001414459286024794,4151.31982421875
2023-04-18,0.2498914145908202,0.47133110051072435,0.2787774770986289,4154.8701171875
2023-04-19,0.0004069471324328333,0.00014399798237718642,0.9994490742683411,4154.52001953125
2023-04-20,0.5346117127119214,0.2143719623272773,0.2510163441475015,4129.7900390625
2023-04-21,0.6634750914139053,0.0003717840396954368,0.3361531156503285,4133.52001953125
2023-04-25,0.001161979504104238,0.39999069314217195,0.5988473134922969,4071.6298828125
2023-04-26,0.4995159228637931,0.2501826233310567,0.25030146052813507,4055.989990234375
2023-04-28,0.00041988168959505856,0.0001217540047946386,0.999458372592926,4169.47998046875
2023-05-01,0.0008288154058391228,0.00019633446572697721,0.9989748001098633,4167.8701171875
2023-05-02,0.02462957054376602,0.0002168926439480856,0.9751535058021545,4119.580078125
2023-05-03,0.9827234745025635,0.0016394973572460003,0.015636979762348346,4090.75
2023-05-04,0.6653405495550638,0.00029788590715421986,0.33436156345608953,4061.219970703125
2023-05-05,0.2499583431708743,0.000898124861123506,0.7491435322735924,4136.25
2023-05-08,0.4992359576499439,0.0003386061725905165,0.5004254276282154,4138.1201171875
2023-05-09,0.17893604403798236,0.025648133818322094,0.7954158186912537,4119.169921875
2023-05-10,0.3039853004253625,0.33368056573090144,0.3623341228958452,4137.64013671875
2023-05-12,0.5950198844075203,0.019502471666783094,0.3854776152293198,4124.080078125
2023-05-15,0.06841355985185753,0.591254694852978,0.34033175208605826,4136.27978515625
2023-05-16,0.00021283484966261312,0.00015759201778564602,0.999629557132721,4109.89990234375
2023-05-17,0.4883959866128862,0.012275057310034754,0.4993289508856833,4158.77001953125
2023-05-18,0.000320306935464032,0.4937994284846354,0.5058802235871553,4198.0498046875
2023-05-19,0.00032705842750146985,0.00012025302567053586,0.9995526671409607,4191.97998046875
2023-05-22,0.0009178625477943569,0.439933322260913,0.5591488227558633,4192.6298828125
2023-05-23,0.2517585356908967,0.2461905020973063,0.5020509796158876,4145.580078125
2023-05-24,0.3310460359013329,0.0017444878515865032,0.6672095062676817,4115.240234375
2023-05-25,0.0002816668420564383,0.0001406150113325566,0.9995777010917664,4151.27978515625
2023-05-26,0.0014061655383557081,7.077846385072917e-05,0.9985230565071106,4205.4501953125
2023-05-30,0.01997101002780255,0.00048584677642793395,0.979543149471283,4205.52001953125
2023-05-31,0.25728611574838095,0.0748089432042131,0.6679049620094398,4179.830078125
2023-06-01,0.996456116437912,0.0016595069173490629,0.0018842891440726817,4221.02001953125
2023-06-02,0.0003005688631674275,0.00010919847894304742,0.999590257803599,4282.3701171875
2023-06-05,0.5804698243737221,0.0003924006159650162,0.41913782799383625,4273.7900390625
2023-06-06,0.0005198673061386216,0.2467150065876922,0.7527651404961944,4283.85009765625
2023-06-07,0.00027842145451965433,0.6375770434654745,0.36214453193436685,4267.52001953125
2023-06-08,0.23973019229379133,0.27385928695002804,0.4864105371525511,4293.93017578125
2023-06-09,0.0002898227612604387,9.476130071561784e-05,0.9996154010295868,4298.85986328125
2023-06-12,0.570321953719637,0.09046219467563787,0.33921582143132883,4338.93017578125
2023-06-13,0.0002655612042872235,0.4999655764986528,0.49976880321446515,4369.009765625
2023-06-14,0.3317401500583704,0.3341273328042007,0.3341325133733335,4372.58984375
2023-06-15,0.0006579896338128796,0.5536670132900731,0.44567501086082,4425.83984375
2023-06-16,6.440007564378902e-05,0.9998261332511902,0.00010957392805721611,4409.58984375
2023-06-20,0.0001385150341472278,0.3333927123700657,0.6664688075325103,4388.7099609375
2023-06-21,0.18813354890007758,0.26019702905905434,0.5516694046469638,4365.68994140625
2023-06-22,0.3747406591603067,0.22271798306755955,0.4025413598952582,4381.89013671875
2023-06-23,0.06868248258979293,0.7442419181752484,0.1870756126681954,4348.330078125
2023-06-26,0.38101068607502386,0.398628251318587,0.22036106479354203,4328.81982421875
2023-06-27,0.33256295063862734,0.6665782429336105,0.0008588070680464929,4378.41015625
2023-06-28,0.00032445054724424455,0.46576527035540494,0.5339102649328803,4376.85986328125
2023-06-29,0.00025337191618746147,0.4999994564386725,0.4997471813876473,4396.43994140625
2023-06-30,0.0021383243802119978,0.2747328018740518,0.7231288446346298,4450.3798828125
2023-07-03,0.24270683351005573,0.7570465533062816,0.00024664445300004445,4455.58984375
2023-07-05,0.00042563968600006774,0.6665539947280195,0.33302042981085833,4446.81982421875
2023-07-06,0.22123688003274664,0.44402296182832085,0.33474013912604683,4411.58984375
2023-07-07,0.0008542202943187606,0.4273910307903342,0.5717547206446137,4398.9501953125
2023-07-10,0.0027575164276640862,0.49998387723826454,0.4972585517934931,4409.52978515625
2023-07-11,0.00018414657339841747,0.6589005432955067,0.3409153000078125,4439.259765625
2023-07-12,0.19783705698409904,0.4048617189619108,0.39730122211494745,4472.16015625
2023-07-13,0.0030020122194400756,0.2501922953269968,0.7468056765828806,4510.0400390625
